"sex","parental_level_of_education","lunch","test_preparation_course","math_score","reading_score","writing_score","id","parent_income","school_location","school_type","race","el_status","home_language","grade","age","close_friends","trusted_adult","mental_health","stress_rating","belonging","ses_score","alcohol_use","marijuana_use","siblings","pets"
"male","some college","Reduced","none",41.3327264513605,37.0582880453181,35.7838496392757,2306,46814.9599713324,"Urban","Public","2 or more","not EL","English",6,11,4,1,"good",7,"very welcome",5.09,0,0,3,2
"male","some high school","Free","none",68.4567102645178,66.5206267039863,54.5845431434548,2307,16354.4272275532,"Urban","Public","2 or more","not EL","English",8,13,3,1,"very good",6,"very welcome",1,0,0,2,0
"female","bachelor's degree","Reduced","none",66.0396517243559,64.3879279920787,52.7362042598016,2308,42568.5246138277,"Suburban","Public","Black","not EL","English",8,13,4,1,"very good",5,"very welcome",7.55,0,0,1,0
"male","high school","Reduced","none",52.9799040841676,52.8646212507361,42.7493384173046,2309,38502.7849477516,"Urban","Public","2 or more","not EL","English",8,14,2,1,"very good",6,"mostly welcome",4.27,0,0,2,1
"male","bachelor's degree","Standard","completed",76.2114245321482,72.7747863518955,60.3381481716427,2310,61558.6807765863,"Rural","Charter","2 or more","EL","Spanish",7,13,4,0,"very good",5,"mostly welcome",9.18,0,0,1,1
"male","bachelor's degree","Standard","none",37.6438226125163,33.8033728933967,32.9629231742772,2311,50819.6628747983,"Suburban","Public","2 or more","not EL","English",6,12,3,0,"poor",3,"very welcome",9.18,0,0,0,0
"female","bachelor's degree","Standard","none",35.2924471960489,31.7286298788667,31.1648125616845,2312,49836.747151055,"Urban","Public","Latine","EL","Spanish",6,12,4,1,"very good",5,"very welcome",9.18,1,0,1,0
"female","associate's degree","Standard","none",74.6686535959853,71.4135178788106,59.1583821616358,2313,52088.1407127136,"Urban","Public","Black","EL","Other",7,12,4,1,"good",8,"very welcome",7.55,0,0,3,2
"male","some high school","Free","none",100,100,96.0023030653769,2314,29341.2326950402,"Suburban","Public","Black","not EL","English",7,12,2,1,"good",8,"very welcome",1,0,0,3,0
"male","high school","Free","completed",61.1228111924187,54.5201275227224,50.9174438530261,2315,25621.8230578302,"Suburban","Public","White","not EL","English",6,12,3,1,"good",8,"very welcome",2.64,1,0,3,0
"female","bachelor's degree","Standard","completed",42.7021460346501,38.2665994423383,36.8310528500265,2316,68032.5003474697,"Suburban","Public","Latine","not EL","English",6,11,1,1,"good",8,"mostly welcome",9.18,0,0,3,2
"female","some high school","Free","none",76.4252895315728,72.9634907631524,60.5016919947321,2317,27374.4314661279,"Suburban","Public","2 or more","not EL","English",7,12,3,1,"very good",6,"very welcome",1,0,0,2,0
"female","some college","Free","completed",77.4226478583775,74.4317481103331,61.4408483622886,2318,21950.5184766714,"Urban","Public","Latine","EL","Spanish",8,13,4,1,"very good",6,"very welcome",3.45,0,0,2,0
"female","bachelor's degree","Reduced","completed",55.362620128428,54.37878246626,44.394944804092,2319,46197.0880690915,"Urban","Public","Latine","not EL","English",7,12,2,1,"poor",9,"mostly unwelcome",7.55,0,0,4,0
"female","associate's degree","Reduced","completed",80.4990498464505,77.1462204527504,63.7933910590504,2320,43060.1734568248,"Urban","Public","2 or more","EL","English",8,13,0,1,"good",8,"very welcome",5.91,0,0,3,0
"male","master's degree","Standard","completed",64.523142332044,57.5204197047447,53.5176970774454,2321,95551.0291929275,"Suburban","Public","2 or more","not EL","English",6,11,3,1,"good",8,"very welcome",10,0,0,3,3
"female","bachelor's degree","Reduced","none",73.9516420839202,71.3690959564002,58.7865498288802,2322,45224.144791316,"Urban","Public","White","not EL","English",8,13,4,1,"very good",6,"welcome half the time",7.55,0,0,2,0
"male","some high school","Free","completed",58.0443671716615,51.8038533867602,48.5633396018588,2323,18136.7804575613,"Rural","Charter","2 or more","EL","Other",6,11,3,0,"fair",2,"mostly welcome",1,0,0,4,0
"female","high school","Reduced","none",50.8188337295657,50.3695591731462,40.9202846167267,2324,42033.144934658,"Suburban","Public","Latine","not EL","English",7,13,5,0,"poor",3,"welcome half the time",4.27,0,0,0,2
"male","bachelor's degree","Standard","none",29.92658895794,26.9940490805353,27.0615092031306,2325,57931.939265494,"Suburban","Public","Latine","EL","Other",6,12,3,0,"good",7,"very welcome",9.18,1,0,3,0
"female","associate's degree","Reduced","none",69.9543612098149,67.2538481263072,55.5533350427996,2326,43532.4724881983,"Urban","Public","Latine","not EL","English",7,12,2,1,"very good",5,"very welcome",5.91,0,0,1,0
"female","some college","Standard","none",61.9545659301162,60.7834405265732,49.6123151230301,2327,55174.9405611548,"Urban","Public","Latine","EL","Other",8,13,2,1,"very good",6,"very welcome",6.73,0,0,2,4
"male","some college","Reduced","none",48.6274245327259,43.4947863524052,41.3621481720845,2328,34623.2495730905,"Urban","Public","Black","not EL","English",6,12,3,1,"very good",5,"very unwelcome",5.09,0,0,1,0
"female","some college","Free","none",41.6201450822285,37.3118927196134,36.0036403569983,2329,32114.4752423823,"Urban","Public","White","not EL","English",6,12,5,1,"very good",6,"welcome half the time",3.45,0,0,2,0
"male","high school","Reduced","none",86.9534972097117,82.8413210673927,68.7291449250737,2330,40903.4439885103,"Urban","Public","Latine","not EL","English",8,14,3,1,"very good",5,"very welcome",4.27,0,0,1,1
"male","some college","Reduced","none",61.5940428911663,60.4653319627938,49.3366210344213,2331,43802.6866036779,"Suburban","Public","2 or more","not EL","English",8,14,4,0,"excellent",4,"very welcome",5.09,0,0,0,1
"female","some high school","Free","none",75.556397212026,72.7850563635524,60.0137155150787,2332,19033.9367507972,"Urban","Public","White","not EL","English",8,14,4,1,"very good",6,"very welcome",1,1,0,2,0
"male","high school","Reduced","none",100,100,85.0046849167147,2333,47861.1862867883,"Rural","Charter","Latine","EL","English",8,13,4,0,"good",8,"mostly welcome",4.27,1,0,3,3
"male","some college","Free","completed",50.6507207182672,50.8094594572946,40.968198196322,2334,29291.8173806957,"Suburban","Public","White","not EL","English",8,13,2,0,"good",7,"welcome half the time",3.45,0,0,3,0
"female","high school","Reduced","none",60.4729404832082,53.946712191066,50.4204838989239,2335,37392.4480481685,"Rural","Charter","Latine","EL","Spanish",6,12,4,0,"very good",5,"very welcome",4.27,0,0,1,1
"male","bachelor's degree","Standard","none",63.3977709565852,62.0568567263987,50.7159424962122,2336,78204.1710470032,"Rural","Charter","White","not EL","English",8,13,2,0,"excellent",4,"mostly welcome",9.18,0,0,0,4
"male","master's degree","Standard","completed",39.3283968899905,40.8191737264622,32.309950562934,2337,89866.7159353825,"Rural","Public","Latine","not EL","English",8,13,4,0,"very good",5,"very welcome",10,0,0,2,2
"female","associate's degree","Reduced","none",35.0828067097164,31.5436529791615,31.0044992486067,2338,37107.4719219237,"Urban","Public","Latine","not EL","English",6,11,3,1,"good",7,"mostly welcome",5.91,0,0,3,0
"male","some high school","Free","none",45.5052019534649,40.7398840765867,38.9745661997084,2339,32551.0659515047,"Urban","Public","White","not EL","English",6,12,3,1,"good",6,"mostly welcome",1,1,0,2,1
"female","master's degree","Standard","completed",73.3294085705858,70.820066385811,58.3107242010362,2340,81108.9293127792,"Urban","Public","White","not EL","English",8,14,4,1,"very good",5,"very unwelcome",10,1,0,1,0
"female","some high school","Free","none",84.3016327982667,79.9132054102353,66.5247780222039,2341,18202.3966281396,"Urban","Public","White","EL","Other",7,13,3,1,"good",8,"mostly welcome",1,0,0,3,0
"male","high school","Free","completed",42.3214240381613,43.4600800336718,34.5987360291822,2342,22020.3791783269,"Urban","Public","White","not EL","English",8,13,3,1,"poor",3,"very welcome",2.64,1,0,0,0
"female","bachelor's degree","Reduced","none",57.3591469039839,51.1992472682211,48.0393476324583,2343,41925.279766184,"Suburban","Public","Latine","EL","Spanish",6,11,2,0,"good",8,"very welcome",7.55,0,0,3,0
"male","master's degree","Standard","completed",47.7993475054583,42.764130151875,40.7289127982917,2344,73505.6686074661,"Urban","Public","Asian","not EL","English",6,12,4,1,"poor",1,"very welcome",10,0,0,4,0
"female","associate's degree","Free","none",88.0006954168852,83.1770841913693,69.3534729658534,2345,32824.7263945648,"Suburban","Public","White","not EL","English",7,12,5,0,"excellent",4,"welcome half the time",4.27,0,0,0,0
"female","some college","Standard","completed",64.6282020444646,62.5542959215864,51.4803897987082,2346,54488.503390619,"Suburban","Public","White","not EL","English",7,13,5,1,"fair",9,"very welcome",6.73,0,0,4,3
"female","associate's degree","Free","completed",51.7872093994822,46.2828318230726,43.7784542466629,2347,33784.3001410582,"Urban","Public","Black","not EL","English",6,12,4,1,"very good",6,"very welcome",4.27,0,0,2,0
"female","some high school","Free","none",48.7931138434518,48.5821592736339,39.3712047038161,2348,29836.7840246432,"Rural","Public","White","not EL","English",7,13,2,0,"excellent",7,"very welcome",1,0,0,0,0
"female","some high school","Free","none",34.4158560490561,35.8963435726965,28.376831096337,2349,17461.1136175892,"Urban","Public","Latine","EL","Other",7,12,3,1,"excellent",4,"mostly welcome",1,0,0,0,0
"female","high school","Free","completed",37.7392606608511,38.8287594066333,30.9182581524155,2350,25443.6051011801,"Rural","Charter","Black","not EL","English",7,12,3,0,"excellent",4,"mostly welcome",2.64,0,0,0,0
"male","some high school","Free","completed",45.7289964445134,46.4667615686883,37.2045266928632,2351,19568.3417602175,"Urban","Public","Latine","not EL","English",8,14,2,1,"good",8,"very welcome",1,0,0,3,0
"female","bachelor's degree","Standard","none",66.8946249760259,65.142316155317,53.390007334608,2352,51168.5687397754,"Urban","Public","Latine","not EL","English",8,13,4,1,"poor",9,"mostly unwelcome",9.18,0,0,4,0
"female","some high school","Free","completed",73.8314510234735,70.6748097265943,58.5181684297151,2353,13625.8459872764,"Urban","Public","Asian","not EL","English",7,12,3,1,"good",8,"very welcome",1,0,0,3,0
"male","bachelor's degree","Standard","completed",72.2226259457697,69.2552581874438,57.287890429118,2354,63987.037954621,"Suburban","Public","2 or more","EL","English",7,13,2,1,"very good",6,"mostly welcome",9.18,0,0,2,1
"female","associate's degree","Standard","none",51.9202536358496,51.3414002669261,41.7625468980026,2355,54216.8841136669,"Suburban","Public","Latine","EL","Spanish",7,13,4,1,"good",6,"very welcome",7.55,0,0,2,2
"male","associate's degree","Reduced","none",78.1081631608047,69.5072027889453,63.906242417086,2356,37485.1973159807,"Suburban","Public","Black","not EL","English",6,11,2,1,"good",7,"very welcome",5.91,0,0,3,0
"female","high school","Standard","completed",86.9807422386825,82.8653607988375,68.7499793589925,2357,52257.3018598979,"Urban","Public","2 or more","EL","English",8,14,3,1,"good",6,"very welcome",5.91,0,0,2,4
"male","high school","Reduced","none",52.1318973964718,51.5281447615927,41.9243921267137,2358,48207.3015896871,"Suburban","Public","White","not EL","English",7,12,3,0,"good",6,"very welcome",4.27,0,0,2,3
"female","high school","Free","completed",83.5650290428383,79.2632609201514,65.9614927974646,2359,30279.7290445174,"Urban","Public","White","not EL","English",7,12,3,1,"very good",5,"welcome half the time",2.64,1,0,1,0
"female","some high school","Free","none",81.1871959252562,77.165172875226,64.1431498251959,2360,18792.9688745134,"Suburban","Public","Latine","not EL","English",7,12,3,1,"very good",6,"very welcome",1,0,0,2,0
"female","some college","Free","none",53.9605137508325,48.2004533095581,45.4403928682837,2361,28670.8308193573,"Urban","Public","2 or more","not EL","English",6,12,3,1,"good",8,"very welcome",3.45,0,0,3,0
"male","high school","Free","none",88.255227593185,83.9899066998691,69.7245858065533,2362,18237.7865900015,"Rural","Charter","Black","not EL","English",8,13,2,0,"excellent",7,"very welcome",2.64,0,0,0,0
"male","bachelor's degree","Standard","none",28.8248361438706,26.0219142445917,26.2189923453128,2363,95222.4679890807,"Suburban","Public","2 or more","not EL","English",6,11,2,1,"excellent",3,"very welcome",9.18,0,0,0,5
"male","some college","Free","none",38.6105756642637,39.5975667625856,31.5845578609075,2364,33742.5317764281,"Urban","Public","White","not EL","English",7,13,4,1,"excellent",4,"welcome half the time",3.45,0,0,0,0
"male","master's degree","Standard","none",64.4190763888557,57.4285968136962,53.4381172385367,2365,78755.9005798648,"Urban","Public","Latine","not EL","English",6,11,3,1,"good",6,"very welcome",10,0,0,2,0
"female","master's degree","Standard","none",68.3569667987591,66.432617763611,54.5082687284629,2366,65725.3810484499,"Suburban","Public","Black","not EL","English",8,14,2,1,"very good",6,"very welcome",10,0,0,2,0
"female","high school","Reduced","none",85.8667438499139,81.8824210440417,67.8980982381695,2367,36439.980278154,"Suburban","Public","Latine","not EL","English",8,14,2,1,"excellent",4,"mostly welcome",4.27,0,0,0,0
"female","some high school","Free","none",85.8535744199814,76.3413891941013,69.8292039682211,2368,8752.54642278573,"Urban","Public","White","EL","Other",6,11,2,1,"good",7,"mostly unwelcome",1,0,0,3,0
"male","high school","Reduced","none",46.9852984218834,47.5752633134265,38.1652282049696,2369,36318.7437808712,"Suburban","Public","Latine","not EL","English",8,14,3,0,"excellent",7,"mostly unwelcome",4.27,0,0,0,0
"male","high school","Free","completed",52.2982632939512,51.6749382005452,42.0516131071391,2370,32117.0451966413,"Urban","Public","Black","EL","English",7,12,2,1,"very good",5,"very welcome",2.64,0,0,1,0
"female","some college","Reduced","none",62.7699838426657,55.9735151552933,52.1770464679209,2371,36288.7240665273,"Urban","Public","White","not EL","English",6,12,4,1,"very good",5,"mostly welcome",5.09,1,0,1,0
"male","bachelor's degree","Standard","completed",65.7496402539711,63.5438002240922,52.3379601942132,2372,55044.8539054157,"Urban","Public","2 or more","EL","Other",7,12,2,1,"excellent",4,"welcome half the time",9.18,0,0,0,0
"male","master's degree","Standard","completed",48.7522475176479,43.6049242802776,41.4576010429072,2373,83562.4004063599,"Rural","Charter","Latine","not EL","English",6,12,2,0,"very good",5,"very welcome",10,0,0,1,1
"male","some college","Standard","completed",59.5968803034512,53.1737179148099,49.7505555261686,2374,55352.0828278844,"Urban","Public","White","not EL","English",6,11,3,1,"poor",9,"mostly unwelcome",6.73,0,0,4,4
"male","high school","Free","none",100,97.7891978970315,81.6839715107606,2375,30662.1801548191,"Suburban","Public","Latine","EL","English",8,14,1,1,"excellent",3,"mostly unwelcome",2.64,0,0,0,0
"female","some high school","Reduced","none",61.6450990745006,59.9221462422064,49.1991934099122,2376,46471.9511982859,"Urban","Public","White","not EL","English",7,12,4,1,"very good",5,"mostly welcome",2.64,0,0,1,4
"male","high school","Reduced","completed",57.6443826038743,51.4509258269479,48.2574690500215,2377,35512.6458937494,"Suburban","Public","White","not EL","English",6,12,2,1,"good",6,"welcome half the time",4.27,0,0,2,0
"male","some high school","Reduced","completed",69.6358889851504,67.5610785163092,55.4862680474679,2378,35523.5808819597,"Suburban","Public","Latine","EL","English",8,14,3,1,"very good",6,"mostly welcome",2.64,0,0,2,2
"male","associate's degree","Standard","none",95.9887442474639,90.8135978654093,75.6384514833547,2379,53412.4442279056,"Urban","Public","Latine","not EL","English",8,13,3,1,"very good",5,"very welcome",7.55,0,0,1,2
"male","some college","Free","completed",74.1925643506519,66.0522626623399,60.9119609740279,2380,30640.6690563666,"Rural","Charter","White","not EL","English",6,12,3,0,"very good",5,"very welcome",3.45,0,0,1,0
